epochs,QLearning_random_win_pct,QLearning_random_time,QLearning_QLearning_win_pct,QLearning_QLearning_time,QLearning_ab-weighted-diff_win_pct,QLearning_ab-weighted-diff_time,ab-weighted-diff_random_win_pct,ab-weighted-diff_random_time,ab-weighted-diff_QLearning_win_pct,ab-weighted-diff_QLearning_time,ab-weighted-diff_ab-weighted-diff_win_pct,ab-weighted-diff_ab-weighted-diff_time
537,65.17690875232775,0.028569936752319336,49.906890130353815,0.050563812255859375,10.614525139664805,3.430973768234253,87.89571694599627,4.150896072387695,92.17877094972067,4.302994251251221,6.890130353817504,8.567485809326172
538,65.05576208178438,0.025978803634643555,50.0,0.048306941986083984,10.594795539033457,3.8238980770111084,87.9182156133829,5.105957984924316,92.19330855018588,4.23749303817749,7.063197026022305,8.734392166137695
539,65.12059369202227,0.029117107391357422,50.09276437847866,0.04424691200256348,10.575139146567718,0.21105003356933594,87.75510204081633,3.7856900691986084,92.02226345083488,4.030091047286987,7.235621521335807,8.734925031661987
540,65.18518518518519,0.02516317367553711,50.0,0.04396486282348633,10.555555555555555,5.17305326461792,87.77777777777777,3.8228890895843506,91.85185185185185,6.285536050796509,7.4074074074074066,8.745411157608032
541,65.24953789279112,0.02673625946044922,50.09242144177449,0.045435190200805664,10.536044362292053,2.8019330501556396,87.8003696857671,2.434973955154419,91.86691312384472,4.577779769897461,7.578558225508318,8.726122856140137
542,65.12915129151291,0.02788567543029785,50.184501845018445,0.046895742416381836,10.516605166051662,5.833830118179321,87.82287822878229,4.775239944458008,91.88191881918819,4.304628849029541,7.7490774907749085,8.582020282745361
543,65.19337016574586,0.028177261352539062,50.27624309392266,0.04631185531616211,10.681399631675875,2.660979986190796,87.84530386740332,5.838037967681885,91.89686924493554,4.150612831115723,7.918968692449356,8.738031148910522
544,65.07352941176471,0.027375221252441406,50.18382352941176,0.044325828552246094,10.661764705882353,2.014043092727661,87.86764705882352,4.877380132675171,91.91176470588235,4.9346301555633545,8.088235294117647,8.718594789505005
545,65.13761467889908,0.025969266891479492,50.091743119266056,0.04247117042541504,10.642201834862385,5.3499321937561035,87.88990825688073,3.0561962127685547,91.92660550458716,5.311280965805054,8.256880733944955,8.734411001205444
546,65.2014652014652,0.027070999145507812,50.18315018315018,0.048887014389038086,10.622710622710622,4.354768753051758,87.91208791208791,4.083851099014282,91.94139194139194,3.3736979961395264,8.424908424908425,8.736289978027344
547,65.26508226691043,0.026648998260498047,50.09140767824497,0.046025991439819336,10.603290676416819,3.683537721633911,87.93418647166362,3.94408917427063,91.9561243144424,6.4954400062561035,8.592321755027422,8.6217942237854
548,65.32846715328468,0.02630019187927246,50.18248175182482,0.04772210121154785,10.583941605839415,4.434980154037476,87.77372262773723,3.7819929122924805,91.97080291970804,5.8319478034973145,8.75912408759124,8.705191135406494
549,65.39162112932605,0.02659773826599121,50.27322404371585,0.044671058654785156,10.564663023679417,5.424495220184326,87.7959927140255,3.5951602458953857,91.98542805100182,5.734997034072876,8.925318761384334,8.689342975616455
550,65.45454545454545,0.02677297592163086,50.36363636363637,0.05096912384033203,10.545454545454545,3.1176340579986572,87.81818181818181,2.8188860416412354,92.0,4.55349588394165,9.090909090909092,8.741218090057373
551,65.51724137931035,0.02807021141052246,50.45372050816697,0.047438859939575195,10.526315789473683,3.7478809356689453,87.84029038112523,5.075668811798096,92.01451905626135,2.1324241161346436,9.25589836660617,8.761260032653809
552,65.57971014492753,0.03005504608154297,50.36231884057971,0.04681396484375,10.507246376811594,3.733289957046509,87.86231884057972,3.14331316947937,92.02898550724638,4.5991997718811035,9.420289855072465,8.754362106323242
553,65.64195298372513,0.030586957931518555,50.45207956600362,0.04645419120788574,10.669077757685352,3.293052911758423,87.88426763110307,2.931443929672241,92.04339963833634,2.4120891094207764,9.584086799276673,8.726255178451538
554,65.70397111913357,0.02493596076965332,50.361010830324915,0.04773712158203125,10.649819494584838,3.5952911376953125,87.90613718411552,4.150738954544067,92.05776173285199,5.527209043502808,9.747292418772563,8.74814224243164
555,65.76576576576578,0.028522968292236328,50.45045045045045,0.04632401466369629,10.63063063063063,3.5330939292907715,87.92792792792793,4.089802980422974,92.07207207207207,4.286046981811523,9.90990990990991,8.7393217086792
556,65.82733812949641,0.031043052673339844,50.53956834532374,0.04457879066467285,10.611510791366907,2.931363105773926,87.94964028776978,5.919661045074463,92.08633093525181,2.855482816696167,10.071942446043165,8.735119819641113
557,65.8886894075404,0.028425931930541992,50.44883303411131,0.04133105278015137,10.59245960502693,4.6284019947052,87.97127468581688,5.598066806793213,92.10053859964094,3.7323052883148193,10.23339317773788,8.69490098953247
558,65.94982078853047,0.025635957717895508,50.358422939068106,0.04682421684265137,10.57347670250896,3.158085346221924,87.99283154121864,4.6759607791900635,92.1146953405018,4.556912660598755,10.39426523297491,8.733645677566528
559,66.01073345259391,0.02651691436767578,50.268336314847936,0.0506742000579834,10.73345259391771,6.198612928390503,87.83542039355993,5.4741551876068115,92.12880143112702,4.941035985946655,10.554561717352415,8.776541948318481
560,65.89285714285714,0.02609705924987793,50.17857142857143,0.04601716995239258,10.892857142857142,3.666750907897949,87.85714285714286,0.5244560241699219,92.14285714285714,3.401311159133911,10.714285714285714,8.736013174057007
561,65.9536541889483,0.02562093734741211,50.08912655971479,0.04763984680175781,10.87344028520499,2.5130598545074463,87.87878787878788,6.253164052963257,92.15686274509804,3.4585649967193604,10.87344028520499,8.71939992904663
562,66.01423487544484,0.028252840042114258,50.177935943060504,0.0462498664855957,10.85409252669039,5.075966835021973,87.90035587188612,4.048574209213257,92.17081850533808,4.147150993347168,11.032028469750891,8.737915754318237
563,66.07460035523978,0.023942232131958008,50.08880994671403,0.046163082122802734,10.8348134991119,2.5076398849487305,87.92184724689164,3.686386823654175,92.00710479573712,3.6143851280212402,11.190053285968029,8.742753028869629
564,66.13475177304964,0.027893781661987305,50.0,0.04813504219055176,10.815602836879433,3.625946044921875,87.94326241134752,5.844559192657471,91.84397163120568,4.038747072219849,11.347517730496454,8.76513385772705
565,66.19469026548673,0.025480270385742188,49.91150442477876,0.04969906806945801,10.79646017699115,3.8741161823272705,87.9646017699115,4.644193649291992,91.85840707964601,5.182214260101318,11.504424778761061,8.74151611328125
566,66.25441696113074,0.025871992111206055,49.82332155477032,0.04227781295776367,10.777385159010601,7.353835105895996,87.98586572438163,4.344681024551392,91.87279151943463,3.8764591217041016,11.66077738515901,8.75241208076477
567,66.31393298059965,0.027421951293945312,49.91181657848324,0.045738935470581055,10.934744268077601,5.3577001094818115,88.00705467372134,4.918531179428101,91.88712522045856,5.871813058853149,11.816578483245149,8.7310950756073
568,66.19718309859155,0.038765907287597656,49.82394366197183,0.04581093788146973,10.915492957746478,5.004158973693848,88.02816901408451,4.852735996246338,91.90140845070422,4.704684019088745,11.971830985915492,8.753828048706055
569,66.25659050966608,0.027751922607421875,49.73637961335677,0.047597646713256836,10.896309314586995,3.07759690284729,87.87346221441125,2.5661559104919434,91.91564147627417,5.564404010772705,12.126537785588752,8.727860927581787
570,66.3157894736842,0.026684284210205078,49.824561403508774,0.05725693702697754,10.87719298245614,3.97622013092041,87.89473684210526,0.5133082866668701,91.9298245614035,7.68013596534729,12.280701754385964,8.73997187614441
571,66.37478108581436,0.027301788330078125,49.91243432574431,0.041757822036743164,10.85814360770578,0.19884705543518066,87.91593695271453,3.8410019874572754,91.94395796847635,2.4617021083831787,12.43432574430823,8.74590015411377
572,66.43356643356644,0.02855515480041504,49.82517482517482,0.04737567901611328,10.839160839160838,3.9406309127807617,87.76223776223776,4.749392986297607,91.95804195804196,4.886121034622192,12.587412587412588,8.76438307762146
573,66.49214659685863,0.02869391441345215,49.91273996509599,0.044573068618774414,10.820244328097731,3.8686399459838867,87.78359511343804,5.556291818618774,91.97207678883072,3.683290958404541,12.739965095986038,8.738908052444458
574,66.55052264808361,0.028584003448486328,49.825783972125436,0.04647707939147949,10.801393728222997,4.352845907211304,87.8048780487805,2.9749159812927246,91.98606271777004,5.688781023025513,12.89198606271777,8.762672185897827
575,66.6086956521739,0.02551722526550293,49.913043478260875,0.046328067779541016,10.782608695652174,5.217095851898193,87.82608695652175,3.847745895385742,92.0,6.546663999557495,13.043478260869565,8.737431764602661
576,66.66666666666666,0.028888940811157227,50.0,0.08274602890014648,10.9375,3.3129007816314697,87.84722222222221,4.178553104400635,92.01388888888889,6.097878932952881,13.194444444444445,8.752397060394287
577,66.72443674176776,0.02729487419128418,50.08665511265165,0.043061017990112305,10.918544194107453,3.2876617908477783,87.8682842287695,5.427200794219971,92.02772963604853,6.861331224441528,13.344887348353554,8.775686025619507
578,66.78200692041523,0.027789831161499023,50.17301038062284,0.049620866775512695,10.899653979238755,6.435181140899658,87.88927335640139,4.690156936645508,92.04152249134948,4.332337856292725,13.494809688581316,8.755472898483276
579,66.66666666666666,0.027760744094848633,50.259067357512954,0.048764705657958984,10.880829015544041,2.866276979446411,87.91018998272885,3.5015618801116943,91.8825561312608,2.6183650493621826,13.644214162348877,8.753613710403442
580,66.72413793103448,0.027408838272094727,50.172413793103445,0.04289698600769043,10.86206896551724,3.0930991172790527,87.93103448275862,3.6578879356384277,91.89655172413794,2.8699631690979004,13.793103448275861,8.761382102966309
581,66.7814113597246,0.026285171508789062,50.08605851979346,0.04467511177062988,10.843373493975903,2.8845841884613037,87.95180722891565,4.316687107086182,91.91049913941481,6.555155992507935,13.941480206540447,8.739176988601685
582,66.83848797250859,0.028606891632080078,50.0,0.04360795021057129,10.824742268041238,7.003962993621826,87.97250859106529,3.0173370838165283,91.92439862542955,4.334939956665039,14.0893470790378,8.775712966918945
583,66.89536878216124,0.028934001922607422,49.914236706689536,0.0453948974609375,10.806174957118353,5.014632940292358,87.99313893653516,2.918212890625,91.93825042881647,5.505940914154053,14.236706689536879,8.78623080253601
584,66.95205479452055,0.02700185775756836,49.82876712328767,0.04844307899475098,10.787671232876713,2.7972500324249268,88.01369863013699,4.767383098602295,91.78082191780823,4.718696117401123,14.383561643835616,8.77148699760437
585,66.83760683760683,0.028599023818969727,49.914529914529915,0.04594993591308594,10.76923076923077,3.613165855407715,88.03418803418803,5.793406009674072,91.7948717948718,4.630140066146851,14.529914529914532,8.776339769363403
586,66.89419795221842,0.029211044311523438,49.829351535836174,0.0493466854095459,10.750853242320819,5.847620964050293,88.05460750853243,3.330599069595337,91.80887372013652,3.674649238586426,14.675767918088736,8.774914026260376
587,66.95059625212947,0.030973196029663086,49.91482112436116,0.0454258918762207,10.732538330494037,4.824509143829346,88.07495741056218,4.284214973449707,91.82282793867121,3.959275007247925,14.821124361158432,8.75923490524292
588,67.00680272108843,0.02619194984436035,49.82993197278912,0.047575950622558594,10.714285714285714,3.6906299591064453,87.92517006802721,6.205067873001099,91.83673469387756,5.006221055984497,14.965986394557824,8.772270202636719
589,66.893039049236,0.026973962783813477,49.9151103565365,0.041116952896118164,10.69609507640068,0.21303296089172363,87.94567062818336,3.331352710723877,91.85059422750425,4.210723161697388,15.110356536502549,8.788395881652832
590,66.77966101694915,0.025758981704711914,49.83050847457628,0.04839301109313965,10.677966101694915,5.241682052612305,87.96610169491525,3.1020359992980957,91.86440677966101,3.473767042160034,15.254237288135593,8.760915994644165
591,66.83587140439933,0.034491777420043945,49.91539763113367,0.05488419532775879,10.65989847715736,0.21706891059875488,87.81725888324873,4.51881217956543,91.87817258883248,3.8400471210479736,15.397631133671744,8.729650020599365
592,66.8918918918919,0.028026103973388672,49.83108108108108,0.04680275917053223,10.641891891891891,4.914119005203247,87.83783783783784,4.146707057952881,91.8918918918919,6.026062965393066,15.54054054054054,8.773565292358398
593,66.77908937605397,0.027834177017211914,49.915682967959526,0.045762062072753906,10.623946037099493,4.32883095741272,87.85834738617201,4.826401948928833,91.90556492411467,6.755469083786011,15.682967959527824,8.75340485572815
594,66.66666666666666,0.029554128646850586,49.831649831649834,0.047614097595214844,10.606060606060606,3.616266965866089,87.87878787878788,4.2294762134552,91.91919191919192,4.235185861587524,15.824915824915825,8.758495092391968
595,66.72268907563024,0.026582717895507812,49.747899159663866,0.046363115310668945,10.588235294117647,5.212613105773926,87.89915966386555,4.501307010650635,91.9327731092437,4.146367073059082,15.966386554621847,8.746338129043579
596,66.61073825503355,0.027486801147460938,49.664429530201346,0.04308295249938965,10.570469798657719,4.360894203186035,87.91946308724832,6.753726959228516,91.94630872483222,3.5943400859832764,16.10738255033557,8.761384010314941
597,66.49916247906198,0.030360937118530273,49.58123953098828,0.045044898986816406,10.552763819095476,2.5365231037139893,87.93969849246231,3.6058599948883057,91.95979899497488,3.4440441131591797,16.24790619765494,8.75889778137207
598,66.5551839464883,0.028859853744506836,49.49832775919732,0.049336910247802734,10.535117056856187,3.7091450691223145,87.79264214046822,3.8896820545196533,91.9732441471572,4.36386513710022,16.387959866220736,8.71928095817566
599,66.4440734557596,0.008327960968017578,49.58263772954925,0.048188209533691406,10.51752921535893,7.41543984413147,87.64607679465777,4.105217933654785,91.98664440734558,4.88426399230957,16.52754590984975,8.753823041915894
600,66.5,0.02841496467590332,49.666666666666664,0.04664278030395508,10.5,4.494975805282593,87.66666666666667,3.956195116043091,92.0,3.6136980056762695,16.666666666666664,8.74896788597107
601,66.55574043261231,0.025313138961791992,49.58402662229617,0.05038714408874512,10.64891846921797,6.425309896469116,87.68718801996673,3.802046775817871,92.01331114808652,3.4416511058807373,16.80532445923461,8.769312620162964
602,66.44518272425249,0.02867603302001953,49.501661129568106,0.045632123947143555,10.79734219269103,5.515111923217773,87.70764119601328,4.954759120941162,92.02657807308971,4.169583082199097,16.943521594684384,8.742916107177734
603,66.50082918739635,0.025179147720336914,49.585406301824214,0.04532933235168457,10.779436152570481,3.8970539569854736,87.72802653399668,5.247265100479126,92.03980099502488,3.8860177993774414,17.081260364842453,8.788080215454102
604,66.55629139072848,0.02708888053894043,49.668874172185426,0.049482107162475586,10.76158940397351,3.7229299545288086,87.74834437086093,4.228662014007568,92.05298013245033,4.945777177810669,17.218543046357617,8.803836107254028
605,66.44628099173553,0.026977062225341797,49.75206611570248,0.04495882987976074,10.743801652892563,5.949087858200073,87.76859504132231,4.058305978775024,92.06611570247934,3.795461893081665,17.355371900826448,8.785228729248047
606,66.5016501650165,0.02718520164489746,49.834983498349835,0.04699110984802246,10.726072607260726,3.565516233444214,87.78877887788778,4.73220419883728,91.91419141914191,4.69120192527771,17.491749174917494,8.753870725631714
607,66.39209225700165,0.027878761291503906,49.75288303130148,0.04484128952026367,10.873146622734762,4.229187965393066,87.80889621087314,3.1690289974212646,91.92751235584844,3.990370035171509,17.627677100494235,8.7675940990448
608,66.44736842105263,0.02725672721862793,49.83552631578947,0.04726815223693848,10.855263157894738,3.745192766189575,87.82894736842105,3.690246820449829,91.94078947368422,5.446575164794922,17.763157894736842,8.806364059448242
609,66.50246305418719,0.03154802322387695,49.917898193760266,0.0470430850982666,10.83743842364532,0.17483806610107422,87.84893267651888,4.012018918991089,91.95402298850574,4.50412392616272,17.898193760262725,8.765045881271362
610,66.39344262295081,0.028412818908691406,50.0,0.04577779769897461,10.819672131147541,3.899574041366577,87.8688524590164,5.059839963912964,91.80327868852459,5.535158157348633,18.0327868852459,8.806252002716064
611,66.44844517184943,0.025664806365966797,50.08183306055647,0.04686427116394043,10.965630114566286,4.304404020309448,87.88870703764321,4.656110048294067,91.81669394435352,5.468338966369629,18.16693944353519,8.797453880310059
612,66.33986928104575,0.02682805061340332,50.16339869281046,0.044718027114868164,10.947712418300654,3.3817739486694336,87.90849673202614,5.546535015106201,91.83006535947712,3.055629014968872,18.30065359477124,8.75611400604248
613,66.394779771615,0.028387069702148438,50.24469820554649,0.04654407501220703,10.929853181076671,4.346304893493652,87.92822185970635,5.072537183761597,91.84339314845025,3.681464195251465,18.43393148450245,8.74355697631836
614,66.44951140065146,0.026360034942626953,50.3257328990228,0.044920921325683594,10.912052117263844,1.5603032112121582,87.78501628664495,3.585508108139038,91.85667752442997,5.9013659954071045,18.566775244299674,8.782417058944702
615,66.34146341463415,0.026832103729248047,50.24390243902439,0.05150175094604492,10.894308943089431,4.140246868133545,87.8048780487805,4.340049743652344,91.869918699187,1.8303029537200928,18.69918699186992,8.76622486114502
616,66.3961038961039,0.026320934295654297,50.324675324675326,0.04601907730102539,10.876623376623376,3.135608196258545,87.82467532467533,4.645601987838745,91.88311688311688,6.183619737625122,18.83116883116883,8.798430919647217
617,66.28849270664506,0.025296926498413086,50.24311183144247,0.04326605796813965,10.85899513776337,4.466926097869873,87.84440842787681,7.209552049636841,91.89627228525121,5.592405080795288,18.962722852512158,8.77252984046936
618,66.34304207119742,0.025999069213867188,50.161812297734635,0.04877114295959473,11.003236245954692,5.54126501083374,87.86407766990291,4.393202304840088,91.9093851132686,3.649973154067993,19.093851132686083,8.761561155319214
619,66.39741518578353,0.023298025131225586,50.24232633279483,0.04829907417297363,11.147011308562197,5.6853578090667725,87.88368336025847,3.137601852416992,91.92245557350566,5.991868019104004,19.22455573505654,8.807606220245361
620,66.45161290322581,0.028568267822265625,50.16129032258064,0.047238826751708984,11.129032258064516,5.220544099807739,87.90322580645162,6.04217791557312,91.93548387096774,5.143499135971069,19.35483870967742,8.782932043075562
621,66.50563607085346,0.026365280151367188,50.0805152979066,0.046508073806762695,11.11111111111111,4.964698791503906,87.92270531400966,4.840867042541504,91.94847020933977,5.714928865432739,19.484702093397747,8.796446084976196
622,66.39871382636656,0.028621196746826172,50.0,0.04531383514404297,11.093247588424438,3.010704755783081,87.94212218649517,5.486837148666382,91.96141479099678,4.287872076034546,19.614147909967848,8.777495861053467
623,66.45264847512038,0.02745985984802246,50.08025682182986,0.04654502868652344,11.235955056179774,4.755441904067993,87.96147672552166,6.048192024230957,91.97431781701445,6.536811590194702,19.743178170144464,8.736783742904663
624,66.50641025641025,0.027161836624145508,50.16025641025641,0.046649932861328125,11.217948717948719,6.062770128250122,87.98076923076923,5.4310462474823,91.98717948717949,5.373376131057739,19.871794871794872,8.765024662017822
625,66.56,0.02755570411682129,50.239999999999995,0.04718494415283203,11.200000000000001,5.051483869552612,88.0,5.086648941040039,91.84,3.1005990505218506,20.0,8.767279863357544
626,66.61341853035144,0.0304868221282959,50.159744408945684,0.050137996673583984,11.182108626198083,3.5394399166107178,88.01916932907349,3.1715991497039795,91.85303514376997,4.3001930713653564,20.12779552715655,8.783951044082642
627,66.50717703349282,0.026902198791503906,50.23923444976076,0.04538702964782715,11.164274322169058,5.27048397064209,88.03827751196172,3.4798388481140137,91.86602870813397,4.221063852310181,20.25518341307815,8.76576566696167
628,66.56050955414013,0.02869415283203125,50.318471337579616,0.046601057052612305,11.146496815286625,4.123897075653076,88.05732484076432,4.500915050506592,91.87898089171973,5.9518749713897705,20.382165605095544,8.79371428489685
629,66.61367249602543,0.030613183975219727,50.39745627980922,0.04532575607299805,11.128775834658187,2.9474880695343018,88.07631160572336,2.472731828689575,91.8918918918919,4.240787982940674,20.5087440381558,8.759803056716919
630,66.66666666666666,0.027682065963745117,50.476190476190474,0.043260812759399414,11.11111111111111,3.5056777000427246,88.09523809523809,2.827836275100708,91.9047619047619,3.9853291511535645,20.634920634920633,8.785769939422607
631,66.56101426307448,0.028738975524902344,50.55467511885895,0.04872608184814453,11.09350237717908,3.3073461055755615,88.11410459587957,4.744281053543091,91.9175911251981,4.674765110015869,20.760697305863708,8.770932912826538
632,66.61392405063292,0.03439593315124512,50.63291139240506,0.04701495170593262,11.075949367088606,5.244858980178833,88.13291139240506,4.373017072677612,91.93037974683544,4.6105358600616455,20.88607594936709,8.769166707992554
633,66.5086887835703,0.02668905258178711,50.71090047393365,0.04688572883605957,11.058451816745656,3.733743906021118,88.15165876777252,4.335080146789551,91.9431279620853,4.89638876914978,21.011058451816748,8.74168610572815
634,66.5615141955836,0.027559995651245117,50.78864353312302,0.04495429992675781,11.041009463722396,3.8180978298187256,88.17034700315457,3.84757399559021,91.9558359621451,3.5083117485046387,21.13564668769716,8.7883460521698
635,66.45669291338582,0.024122953414916992,50.86614173228347,0.04664015769958496,11.023622047244094,5.875878810882568,88.18897637795276,3.724889039993286,91.96850393700787,2.808358907699585,21.25984251968504,8.771646976470947
636,66.50943396226415,0.02647089958190918,50.786163522012586,0.04327106475830078,11.0062893081761,4.578135013580322,88.20754716981132,5.097411870956421,91.98113207547169,5.091053009033203,21.38364779874214,8.777034997940063
637,66.56200941915228,0.02631998062133789,50.86342229199372,0.044172048568725586,10.989010989010989,4.731359243392944,88.0690737833595,3.268683910369873,91.99372056514915,0.22194218635559082,21.50706436420722,8.79612684249878
638,66.61442006269593,0.02573990821838379,50.94043887147336,0.04703688621520996,10.9717868338558,3.098944902420044,88.08777429467085,3.694113254547119,92.00626959247649,4.306401014328003,21.630094043887148,8.766285181045532
639,66.66666666666666,0.0262300968170166,51.01721439749609,0.055835723876953125,10.954616588419405,5.180568218231201,88.10641627543035,4.155674934387207,92.01877934272301,5.8231542110443115,21.752738654147105,8.789286851882935
640,66.71875,0.02720189094543457,51.09375000000001,0.046009063720703125,11.09375,3.7153940200805664,87.96875,2.93959903717041,92.03125,3.282407283782959,21.875,8.757958889007568
641,66.77067082683308,0.024587154388427734,51.17004680187207,0.04887223243713379,11.076443057722308,4.0682759284973145,87.98751950078002,4.5078840255737305,92.04368174726989,3.353844165802002,21.996879875195006,8.763805866241455
642,66.66666666666666,0.026591062545776367,51.246105919003114,0.048391103744506836,11.059190031152648,5.191962957382202,88.00623052959502,4.448353052139282,92.05607476635514,3.376469850540161,22.118380062305295,8.7675940990448
643,66.7185069984448,0.028120994567871094,51.16640746500778,0.046636104583740234,11.19751166407465,5.3752288818359375,88.02488335925351,4.344834804534912,92.06842923794713,5.598011016845703,22.23950233281493,8.78158688545227
644,66.77018633540372,0.0270841121673584,51.24223602484472,0.04484105110168457,11.180124223602485,5.7008631229400635,88.04347826086956,5.893168210983276,92.08074534161491,3.2252190113067627,22.36024844720497,8.807069063186646
645,66.82170542635659,0.02332782745361328,51.31782945736434,0.04629111289978027,11.162790697674419,2.853898048400879,88.06201550387597,3.636871814727783,92.09302325581396,4.20244288444519,22.48062015503876,8.806832075119019
646,66.87306501547987,0.028296232223510742,51.39318885448917,0.04598879814147949,11.145510835913312,5.825776815414429,88.08049535603715,4.6060991287231445,92.10526315789474,5.127881050109863,22.60061919504644,8.822416067123413
647,66.9242658423493,0.027007102966308594,51.46831530139103,0.046546220779418945,11.128284389489954,4.019124984741211,88.09891808346212,4.996427059173584,92.11746522411129,4.969455242156982,22.720247295208658,8.780752897262573
648,66.9753086419753,0.02985692024230957,51.54320987654321,0.04548192024230957,11.11111111111111,3.918050765991211,88.11728395061729,2.2448949813842773,92.12962962962963,4.024019956588745,22.839506172839506,8.769612073898315
649,67.02619414483821,0.027238845825195312,51.61787365177196,0.043274879455566406,11.093990755007704,7.580965757369995,88.13559322033898,4.438548803329468,92.14175654853621,3.3291430473327637,22.95839753466872,8.785202980041504
650,67.07692307692308,0.03140592575073242,51.53846153846153,0.0462191104888916,11.076923076923077,4.697430849075317,88.15384615384615,5.948055028915405,92.15384615384615,3.833261013031006,23.076923076923077,8.809676885604858
651,66.97388632872504,0.02797698974609375,51.61290322580645,0.04603409767150879,11.059907834101383,4.428498983383179,88.17204301075269,4.856472730636597,92.01228878648233,5.504147291183472,23.195084485407065,8.809143781661987
652,66.87116564417178,0.02803516387939453,51.68711656441718,0.04546809196472168,11.042944785276074,4.8798911571502686,88.19018404907976,4.800145864486694,92.02453987730061,6.138324022293091,23.31288343558282,8.761344909667969
653,66.9218989280245,0.029729127883911133,51.60796324655437,0.044371843338012695,11.0260336906585,3.9016361236572266,88.05513016845329,3.0116212368011475,92.03675344563553,4.255259037017822,23.43032159264931,8.75475788116455
654,66.97247706422019,0.02664780616760254,51.52905198776758,0.04655289649963379,11.009174311926607,2.8415513038635254,88.07339449541286,5.392316818237305,92.04892966360856,3.065311908721924,23.547400611620795,8.818355083465576
655,67.02290076335878,0.030580997467041016,51.6030534351145,0.04828190803527832,10.992366412213741,4.421040058135986,87.93893129770993,3.973689079284668,92.06106870229007,4.612201929092407,23.66412213740458,8.808642148971558
656,67.07317073170732,0.026283979415893555,51.67682926829268,0.05058884620666504,10.975609756097562,3.8358957767486572,87.95731707317073,4.231366157531738,92.07317073170732,4.02656102180481,23.78048780487805,8.81162714958191
657,67.12328767123287,0.026287317276000977,51.7503805175038,0.04615306854248047,10.95890410958904,4.274286270141602,87.97564687975647,2.333232879638672,92.08523592085236,4.77524995803833,23.896499238964992,8.801156044006348
658,67.02127659574468,0.027935028076171875,51.82370820668692,0.043988943099975586,10.94224924012158,6.562402009963989,87.99392097264437,3.1347320079803467,92.09726443768997,3.4834747314453125,24.012158054711247,8.799322128295898
659,67.07132018209408,0.02828383445739746,51.74506828528072,0.05127906799316406,10.925644916540213,3.9893672466278076,88.01213960546282,3.629328966140747,92.1092564491654,4.187043905258179,24.12746585735964,8.79109001159668
660,67.12121212121212,0.027313232421875,51.66666666666667,0.044320106506347656,10.909090909090908,5.592849969863892,88.03030303030303,4.3468029499053955,92.12121212121212,4.017052173614502,24.242424242424242,8.818053960800171
661,67.17095310136158,0.02684783935546875,51.58850226928896,0.046642303466796875,10.892586989409985,5.590392112731934,88.04841149773071,5.867219924926758,92.13313161875945,3.1114439964294434,24.357034795763994,8.807262182235718
662,67.22054380664653,0.027601003646850586,51.51057401812689,0.047627925872802734,10.876132930513595,3.7223989963531494,88.06646525679758,5.417445182800293,92.14501510574019,3.321164131164551,24.47129909365559,8.776729106903076
663,67.26998491704374,0.03151893615722656,51.58371040723983,0.048546791076660156,10.85972850678733,4.209367990493774,88.08446455505279,2.82405686378479,92.15686274509804,2.785252809524536,24.58521870286576,8.780771017074585
664,67.31927710843374,0.027070999145507812,51.50602409638554,0.04277515411376953,10.843373493975903,5.277884006500244,88.1024096385542,6.720049142837524,92.01807228915662,5.51802396774292,24.69879518072289,8.811977863311768
665,67.36842105263158,0.025645017623901367,51.42857142857142,0.04738807678222656,10.827067669172932,3.7293949127197266,88.1203007518797,5.46058201789856,92.03007518796993,3.8834099769592285,24.81203007518797,8.80056881904602
666,67.41741741741741,0.025243043899536133,51.35135135135135,0.04505109786987305,10.81081081081081,4.723798990249634,88.13813813813813,5.476258039474487,91.8918918918919,8.771456003189087,24.924924924924923,8.802634954452515
667,67.31634182908546,0.027296066284179688,51.2743628185907,0.047297000885009766,10.794602698650674,3.8622090816497803,88.1559220389805,3.8021538257598877,91.904047976012,5.286421060562134,25.037481259370313,8.797369003295898
668,67.21556886227546,0.030712604522705078,51.19760479041916,0.04749798774719238,10.778443113772456,3.287187099456787,88.17365269461078,4.243281364440918,91.91616766467065,4.6686789989471436,25.149700598802394,8.77698302268982
669,67.2645739910314,0.0259091854095459,51.270553064275035,0.04708075523376465,10.762331838565023,4.949908971786499,88.04185351270553,4.222968101501465,91.92825112107623,5.674072027206421,25.26158445440957,8.823298931121826
670,67.16417910447761,0.02747797966003418,51.34328358208955,0.04482007026672363,10.746268656716417,4.52434515953064,88.05970149253731,4.37234091758728,91.94029850746269,3.4704160690307617,25.37313432835821,8.790525913238525
671,67.21311475409836,0.02432990074157715,51.41579731743666,0.046521663665771484,10.730253353204173,6.2919392585754395,88.07749627421758,3.3907721042633057,91.95230998509687,3.3543291091918945,25.48435171385991,8.786471843719482
672,67.26190476190477,0.025780916213989258,51.488095238095234,0.044612884521484375,10.714285714285714,3.251983165740967,88.09523809523809,4.014146089553833,91.96428571428571,4.209768772125244,25.595238095238095,8.82516598701477
673,67.16196136701336,0.02757716178894043,51.56017830609212,0.04881405830383301,10.698365527488855,3.112391948699951,88.11292719167905,3.717055320739746,91.97622585438336,4.906733274459839,25.705794947994054,8.780631065368652
